purchase_id,user_id,product_id,quantity,price_paid,points_earned,purchased_at,day_of_week,hour_of_day
2044,610,88,1,2.84,9,2024-04-12 16:39:33,Friday,16
2045,459,48,3,20.86,42,2024-04-01 16:00:39,Monday,16
2046,889,12,1,7.41,37,2024-02-13 15:45:10,Tuesday,15
2047,1154,81,1,4.2,8,2024-01-11 10:08:48,Thursday,10
2048,725,75,1,6.58,7,2024-02-02 03:39:25,Friday,3
2049,1033,37,1,6.74,34,2024-06-28 14:07:12,Friday,14
2050,711,11,1,6.64,20,2024-01-08 11:27:13,Monday,11
2051,409,61,1,6.49,32,2024-06-19 16:49:15,Wednesday,16
2052,1073,42,1,2.11,2,2024-02-12 14:51:46,Monday,14
2053,114,12,1,7.4,37,2024-01-21 11:58:00,Sunday,11
2054,343,11,1,6.61,20,2024-05-24 20:18:50,Friday,20
2055,79,93,1,7.42,22,2024-04-27 10:56:55,Saturday,10
2056,251,53,1,5.2,26,2024-04-20 17:32:07,Saturday,17
2057,736,87,2,12.62,25,2024-02-28 17:26:48,Wednesday,17
2058,827,81,1,4.21,8,2024-05-08 01:47:51,Wednesday,1
2059,919,30,1,3.05,3,2024-05-04 15:05:45,Saturday,15
2060,350,66,1,3.9,20,2024-04-20 18:52:14,Saturday,18
2061,1108,28,2,4.48,13,2024-06-21 15:09:37,Friday,15
2062,599,92,1,3.74,4,2024-01-08 12:34:24,Monday,12
2063,544,92,2,7.77,8,2024-01-10 06:11:46,Wednesday,6
2064,346,7,2,3.56,4,2024-01-20 19:32:09,Saturday,19
2065,603,40,1,2.18,4,2024-03-15 20:13:38,Friday,20
2066,11,12,2,14.32,72,2024-01-10 07:42:25,Wednesday,7
2067,875,32,3,20.02,100,2024-02-25 20:20:13,Sunday,20
2068,978,16,1,5.18,10,2024-02-08 22:30:03,Thursday,22
2069,899,6,1,7.99,24,2024-03-28 08:52:03,Thursday,8
2070,317,18,1,2.38,5,2024-01-19 06:19:17,Friday,6
2071,992,71,3,7.05,21,2024-05-08 01:54:10,Wednesday,1
2072,1011,1,4,16.68,83,2024-01-23 22:01:11,Tuesday,22
2073,1091,9,2,11.65,58,2024-01-10 20:23:40,Wednesday,20
2074,1141,94,3,13.65,68,2024-06-01 13:46:23,Saturday,13
2075,251,61,1,8.91,45,2024-04-29 11:32:58,Monday,11
2076,861,19,2,18.39,37,2024-03-09 12:16:34,Saturday,12
2077,936,52,1,5.78,17,2024-01-07 19:25:59,Sunday,19
2078,708,71,1,2.4,7,2024-04-15 16:32:45,Monday,16
2079,807,22,1,7.14,36,2024-03-25 07:20:52,Monday,7
2080,714,20,3,16.23,81,2024-03-07 19:41:37,Thursday,19
2081,949,75,4,25.21,25,2024-01-04 17:41:17,Thursday,17
2082,508,27,1,5.58,28,2024-04-20 16:57:20,Saturday,16
2083,661,77,2,4.69,5,2024-06-16 06:46:54,Sunday,6
2084,613,50,1,3.97,12,2024-04-12 19:07:27,Friday,19
2085,714,18,1,2.69,5,2024-02-15 14:15:16,Thursday,14
2086,253,70,1,4.17,8,2024-01-10 19:08:40,Wednesday,19
2087,1021,19,1,9.33,19,2024-01-28 17:24:22,Sunday,17
2088,65,97,3,10.49,31,2024-06-29 07:48:31,Saturday,7
2089,192,81,1,4.18,8,2024-05-13 08:40:42,Monday,8
2090,233,26,1,7.0,35,2024-03-12 08:51:32,Tuesday,8
2091,612,28,1,2.25,7,2024-04-13 21:55:09,Saturday,21
2092,253,22,1,7.29,36,2024-01-23 14:11:00,Tuesday,14
2093,82,66,1,4.07,20,2024-05-06 18:37:39,Monday,18
2094,1170,67,1,7.32,22,2024-05-15 14:31:01,Wednesday,14
2095,415,44,1,6.79,14,2024-02-27 07:54:07,Tuesday,7
2096,944,11,1,6.42,19,2024-03-09 06:36:46,Saturday,6
2097,341,2,1,5.35,27,2024-04-28 18:09:38,Sunday,18
2098,501,22,2,14.38,72,2024-05-27 06:33:55,Monday,6
2099,877,22,3,18.41,92,2024-01-05 01:05:35,Friday,1
2100,546,20,2,10.62,53,2024-02-10 06:56:26,Saturday,6
2101,314,71,1,2.46,7,2024-03-24 21:01:28,Sunday,21
2102,686,15,1,7.72,39,2024-06-29 11:15:39,Saturday,11
2103,1041,96,2,6.8,34,2024-03-04 07:59:45,Monday,7
2104,2,61,1,8.87,44,2024-06-18 13:13:51,Tuesday,13
2105,222,82,1,5.45,11,2024-05-13 06:18:08,Monday,6
2106,374,90,1,4.13,12,2024-02-15 01:30:04,Thursday,1
2107,147,4,1,9.8,10,2024-01-10 17:13:59,Wednesday,17
2108,45,15,1,5.33,27,2024-06-08 13:46:48,Saturday,13
2109,485,94,1,4.42,22,2024-04-07 17:59:15,Sunday,17
2110,36,7,1,2.62,3,2024-03-25 20:32:03,Monday,20
2111,305,56,1,2.64,3,2024-05-30 21:00:46,Thursday,21
2112,724,18,3,8.25,16,2024-02-06 08:52:37,Tuesday,8
2113,10,61,1,8.66,43,2024-06-30 21:05:29,Sunday,21
2114,972,77,1,2.29,2,2024-06-27 06:37:21,Thursday,6
2115,466,30,5,14.6,15,2024-01-15 18:31:45,Monday,18
2116,974,16,3,15.98,32,2024-03-06 08:56:54,Wednesday,8
2117,709,84,1,3.53,4,2024-04-30 06:09:59,Tuesday,6
2118,786,51,1,5.85,6,2024-02-28 17:20:28,Wednesday,17
2119,145,24,1,6.73,20,2024-03-09 20:59:36,Saturday,20
2120,175,47,1,3.25,3,2024-06-12 09:27:16,Wednesday,9
2121,626,6,1,8.27,25,2024-03-12 06:48:37,Tuesday,6
2122,247,63,1,2.27,11,2024-05-20 22:02:38,Monday,22
2123,1075,74,1,4.59,5,2024-06-24 07:09:09,Monday,7
2124,399,66,1,3.96,20,2024-04-29 18:30:44,Monday,18
2125,253,76,1,3.16,3,2024-06-03 18:10:39,Monday,18
2126,724,18,1,2.67,5,2024-06-16 22:34:05,Sunday,22
2127,733,15,1,7.53,38,2024-05-23 09:54:46,Thursday,9
2128,883,49,1,8.29,41,2024-04-15 12:10:52,Monday,12
2129,156,38,2,17.44,52,2024-01-16 13:59:42,Tuesday,13
2130,535,88,1,2.57,8,2024-02-10 17:03:53,Saturday,17
2131,106,76,1,3.15,3,2024-01-28 14:19:01,Sunday,14
2132,253,81,1,4.05,8,2024-01-10 11:07:46,Wednesday,11
2133,993,24,1,6.65,20,2024-01-13 16:26:43,Saturday,16
2134,82,96,1,3.57,18,2024-04-08 13:37:25,Monday,13
2135,83,17,1,9.47,28,2024-01-11 12:35:21,Thursday,12
2136,356,37,1,6.68,33,2024-03-08 10:57:17,Friday,10
2137,600,66,1,4.11,21,2024-06-14 09:06:11,Friday,9
2138,523,23,1,3.44,17,2024-01-28 10:11:20,Sunday,10
2139,1062,97,1,3.57,11,2024-01-29 11:34:06,Monday,11
2140,336,96,3,9.1,46,2024-04-28 17:26:47,Sunday,17
2141,437,48,1,6.96,14,2024-06-16 20:11:27,Sunday,20
2142,415,25,1,6.23,19,2024-04-23 16:00:58,Tuesday,16
2143,564,26,1,6.77,34,2024-02-11 10:55:25,Sunday,10
2144,648,52,1,5.81,17,2024-06-16 14:16:09,Sunday,14
2145,211,67,1,7.72,23,2024-03-30 21:30:23,Saturday,21
2146,34,80,1,9.18,46,2024-05-20 17:50:14,Monday,17
2147,923,67,1,7.36,22,2024-06-29 19:00:10,Saturday,19
2148,365,18,1,2.69,5,2024-02-29 17:38:27,Thursday,17
2149,459,77,2,4.55,5,2024-05-09 22:25:47,Thursday,22
2150,134,96,1,3.4,17,2024-04-06 18:03:50,Saturday,18
2151,731,32,1,6.59,33,2024-02-28 19:20:35,Wednesday,19
2152,273,12,1,7.49,37,2024-04-20 06:59:27,Saturday,6
2153,700,35,4,10.02,10,2024-01-06 14:55:17,Saturday,14
2154,188,50,1,2.78,8,2024-01-29 14:29:47,Monday,14
2155,437,48,1,7.3,15,2024-04-23 14:34:06,Tuesday,14
2156,387,73,1,5.4,11,2024-02-03 09:23:10,Saturday,9
2157,1141,40,1,2.18,4,2024-06-10 14:33:10,Monday,14
2158,364,99,3,25.5,128,2024-01-15 17:07:51,Monday,17
2159,275,85,1,10.0,50,2024-06-10 13:36:42,Monday,13
2160,55,11,3,19.31,58,2024-01-04 20:39:41,Thursday,20
2161,784,97,2,7.28,22,2024-02-23 11:38:49,Friday,11
2162,1076,54,1,4.09,20,2024-05-26 20:59:13,Sunday,20
2163,67,6,1,8.37,25,2024-03-13 07:37:02,Wednesday,7
2164,634,62,1,8.79,18,2024-03-02 00:51:31,Saturday,0
2165,38,75,2,8.97,9,2024-02-27 12:00:47,Tuesday,12
2166,943,85,1,9.99,50,2024-06-20 11:16:53,Thursday,11
2167,275,62,1,8.38,17,2024-04-26 11:20:19,Friday,11
2168,715,92,1,3.87,4,2024-03-28 11:04:45,Thursday,11
2169,162,4,3,29.95,30,2024-04-20 09:52:13,Saturday,9
2170,322,66,1,3.98,20,2024-05-26 20:01:15,Sunday,20
2171,433,20,1,5.43,27,2024-05-15 05:41:38,Wednesday,5
2172,259,60,1,7.35,15,2024-03-28 21:05:24,Thursday,21
2173,544,50,1,4.14,12,2024-02-03 10:11:51,Saturday,10
2174,225,84,1,3.27,3,2024-01-11 16:54:14,Thursday,16
2175,45,93,1,7.33,22,2024-05-15 16:45:15,Wednesday,16
2176,859,76,1,3.16,3,2024-06-21 08:49:00,Friday,8
2177,164,31,5,23.44,23,2024-01-18 06:19:35,Thursday,6
2178,660,16,1,5.05,10,2024-02-05 05:10:16,Monday,5
2179,715,65,1,3.21,6,2024-03-17 18:19:13,Sunday,18
2180,805,64,2,9.61,29,2024-03-10 00:19:15,Sunday,0
2181,830,88,1,2.93,9,2024-04-07 20:56:26,Sunday,20
2182,1093,12,1,7.36,37,2024-01-14 03:29:11,Sunday,3
2183,605,60,2,14.85,30,2024-01-23 12:07:26,Tuesday,12
2184,1055,83,1,8.45,8,2024-05-31 13:21:19,Friday,13
2185,275,7,1,2.55,3,2024-01-31 17:20:25,Wednesday,17
2186,934,57,3,15.18,76,2024-06-30 14:58:25,Sunday,14
2187,1126,67,2,15.23,46,2024-03-18 11:04:14,Monday,11
2188,536,58,1,9.29,28,2024-04-14 20:34:46,Sunday,20
2189,544,7,1,2.55,3,2024-04-21 16:50:14,Sunday,16
2190,864,2,1,5.27,26,2024-05-31 10:31:11,Friday,10
2191,343,57,1,5.05,25,2024-01-28 06:52:16,Sunday,6
2192,1096,14,1,5.38,27,2024-06-16 22:15:04,Sunday,22
2193,683,9,1,9.05,45,2024-03-12 17:44:49,Tuesday,17
2194,55,91,2,16.54,17,2024-04-10 12:51:58,Wednesday,12
2195,1014,9,2,17.27,86,2024-01-02 21:56:52,Tuesday,21
2196,1160,17,3,21.31,64,2024-06-22 22:25:08,Saturday,22
2197,982,20,3,15.85,79,2024-01-18 06:41:32,Thursday,6
2198,435,61,1,8.8,44,2024-03-02 21:04:33,Saturday,21
2199,847,16,2,10.29,21,2024-01-21 10:01:38,Sunday,10
2200,957,26,1,6.87,34,2024-02-19 09:04:21,Monday,9
2201,254,32,2,13.21,66,2024-06-10 14:09:49,Monday,14
2202,1036,35,1,2.48,2,2024-02-08 18:27:10,Thursday,18
2203,678,67,1,7.35,22,2024-02-08 13:57:58,Thursday,13
2204,279,6,1,8.38,25,2024-03-25 09:48:57,Monday,9
2205,322,53,1,5.08,25,2024-02-29 20:47:40,Thursday,20
2206,81,86,1,3.41,10,2024-06-11 14:45:20,Tuesday,14
2207,448,81,1,4.08,8,2024-04-06 09:06:16,Saturday,9
2208,2,6,1,8.01,24,2024-02-11 09:00:15,Sunday,9
2209,351,2,1,5.41,27,2024-03-06 11:27:12,Wednesday,11
2210,1093,50,1,3.96,12,2024-05-15 09:59:25,Wednesday,9
2211,548,5,1,8.96,45,2024-05-09 07:14:03,Thursday,7
2212,687,62,1,8.79,18,2024-05-03 09:18:21,Friday,9
2213,944,39,1,5.86,12,2024-02-03 20:01:12,Saturday,20
2214,14,56,1,3.84,4,2024-03-11 12:57:36,Monday,12
2215,508,65,2,5.38,11,2024-05-14 11:19:08,Tuesday,11
2216,783,75,4,26.49,26,2024-02-09 17:27:36,Friday,17
2217,597,36,1,7.82,23,2024-05-19 12:56:12,Sunday,12
2218,841,75,1,6.42,6,2024-06-19 22:25:02,Wednesday,22
2219,365,75,1,6.68,7,2024-01-01 03:47:23,Monday,3
2220,582,2,1,3.94,20,2024-05-09 17:17:32,Thursday,17
2221,1145,33,2,17.03,17,2024-05-23 18:28:33,Thursday,18
2222,877,100,2,16.37,16,2024-06-01 20:08:23,Saturday,20
2223,416,33,3,16.9,17,2024-02-06 21:11:15,Tuesday,21
2224,463,40,1,2.07,4,2024-06-09 14:49:13,Sunday,14
2225,182,34,1,2.95,15,2024-02-14 17:41:48,Wednesday,17
2226,477,25,2,12.66,38,2024-02-03 12:22:30,Saturday,12
2227,703,56,1,3.79,4,2024-03-06 13:28:05,Wednesday,13
2228,58,86,1,2.28,7,2024-02-20 18:02:07,Tuesday,18
2229,150,9,1,9.14,46,2024-05-24 20:30:51,Friday,20
2230,868,32,4,26.13,131,2024-04-14 17:53:43,Sunday,17
2231,127,19,1,9.37,19,2024-02-29 21:38:35,Thursday,21
2232,876,12,1,5.34,27,2024-04-02 06:41:39,Tuesday,6
2233,246,92,1,3.74,4,2024-02-25 11:21:37,Sunday,11
2234,1028,34,2,5.92,30,2024-06-08 10:26:01,Saturday,10
2235,3,40,2,4.12,8,2024-01-30 20:36:31,Tuesday,20
2236,926,24,2,11.91,36,2024-01-21 03:45:51,Sunday,3
2237,253,67,1,7.4,22,2024-05-28 07:22:45,Tuesday,7
2238,253,70,3,12.11,24,2024-03-14 12:50:08,Thursday,12
2239,465,66,1,4.1,20,2024-02-11 09:37:58,Sunday,9
2240,732,14,2,10.18,51,2024-06-04 22:52:16,Tuesday,22
2241,1050,83,1,8.3,8,2024-01-10 19:37:12,Wednesday,19
2242,43,14,2,10.27,51,2024-05-23 20:59:33,Thursday,20
2243,1008,12,1,7.49,37,2024-05-31 14:46:42,Friday,14
2244,78,9,1,9.0,45,2024-05-03 08:23:15,Friday,8
2245,365,14,1,5.2,26,2024-06-09 18:34:00,Sunday,18
2246,1124,6,1,8.21,25,2024-05-29 13:37:37,Wednesday,13
2247,789,77,1,2.29,2,2024-02-09 22:58:37,Friday,22
2248,15,2,1,5.36,27,2024-04-02 11:46:39,Tuesday,11
2249,1141,18,1,2.75,6,2024-06-15 09:17:19,Saturday,9
2250,1036,80,1,8.9,44,2024-03-19 06:10:24,Tuesday,6
2251,516,98,1,1.81,2,2024-02-09 06:27:39,Friday,6
2252,253,30,4,8.83,9,2024-01-11 06:11:17,Thursday,6
2253,1048,67,3,22.99,69,2024-04-07 00:43:39,Sunday,0
2254,253,5,1,8.99,45,2024-01-03 09:52:01,Wednesday,9
2255,925,79,1,2.77,8,2024-04-20 18:26:12,Saturday,18
2256,98,11,1,6.45,19,2024-03-26 16:07:20,Tuesday,16
2257,937,86,3,8.43,25,2024-05-20 11:02:39,Monday,11
2258,433,17,2,18.25,55,2024-02-23 07:11:17,Friday,7
2259,739,5,3,25.87,129,2024-02-14 14:16:56,Wednesday,14
2260,737,24,3,19.5,58,2024-04-15 09:56:01,Monday,9
2261,496,4,5,50.24,50,2024-02-12 16:11:50,Monday,16
2262,598,51,2,11.56,12,2024-02-26 21:57:40,Monday,21
2263,498,88,2,4.72,14,2024-01-27 14:01:20,Saturday,14
2264,904,48,4,19.77,40,2024-03-27 08:20:01,Wednesday,8
2265,724,89,1,3.88,12,2024-04-14 11:13:22,Sunday,11
2266,360,6,1,8.26,25,2024-05-26 09:58:52,Sunday,9
2267,1160,97,2,7.07,21,2024-06-11 10:01:25,Tuesday,10
2268,847,86,1,3.54,11,2024-02-09 10:17:31,Friday,10
2269,463,98,1,2.77,3,2024-03-05 15:41:26,Tuesday,15
2270,467,42,2,3.07,3,2024-03-24 18:07:09,Sunday,18
2271,465,21,2,17.52,35,2024-02-25 19:55:59,Sunday,19
2272,387,9,1,9.14,46,2024-06-05 10:21:17,Wednesday,10
2273,493,18,1,2.73,5,2024-03-17 01:19:07,Sunday,1
2274,81,21,1,8.76,18,2024-01-20 16:06:42,Saturday,16
2275,850,82,1,6.76,14,2024-01-26 12:20:32,Friday,12
2276,850,33,1,8.33,8,2024-03-16 11:37:31,Saturday,11
2277,491,11,3,19.18,58,2024-02-11 09:26:35,Sunday,9
2278,595,61,6,51.28,256,2024-03-19 03:43:05,Tuesday,3
2279,694,25,1,6.18,19,2024-04-18 12:07:37,Thursday,12
2280,527,8,1,7.3,15,2024-03-20 17:28:39,Wednesday,17
2281,447,51,1,5.86,6,2024-01-17 06:10:51,Wednesday,6
2282,1141,16,1,5.23,10,2024-02-09 20:36:41,Friday,20
2283,736,45,1,3.75,19,2024-03-16 16:15:40,Saturday,16
2284,897,3,4,13.46,13,2024-04-27 18:09:55,Saturday,18
2285,279,95,1,9.24,18,2024-05-31 15:19:40,Friday,15
2286,253,74,1,4.52,5,2024-02-05 22:56:26,Monday,22
2287,59,9,1,7.63,38,2024-04-12 17:46:55,Friday,17
2288,253,12,1,5.09,25,2024-01-24 20:47:26,Wednesday,20
2289,526,16,2,10.3,21,2024-01-29 08:46:47,Monday,8
2290,1011,20,2,10.5,52,2024-02-28 07:26:22,Wednesday,7
2291,357,24,1,6.55,20,2024-04-18 17:51:16,Thursday,17
2292,310,64,1,6.01,18,2024-03-29 06:59:59,Friday,6
2293,16,24,1,6.78,20,2024-02-14 11:34:14,Wednesday,11
2294,45,49,2,16.06,80,2024-04-14 16:01:15,Sunday,16
2295,748,29,2,4.27,4,2024-05-25 08:05:23,Saturday,8
2296,173,37,1,6.89,34,2024-02-12 22:38:18,Monday,22
2297,637,64,2,12.32,37,2024-06-06 11:12:29,Thursday,11
2298,34,17,1,9.44,28,2024-04-02 16:46:28,Tuesday,16
2299,756,38,1,8.87,27,2024-06-18 02:09:55,Tuesday,2
2300,1084,34,1,2.84,14,2024-06-23 15:22:12,Sunday,15
2301,359,12,1,7.16,36,2024-03-09 20:03:14,Saturday,20
2302,961,47,1,3.42,3,2024-05-18 10:19:26,Saturday,10
2303,1127,23,1,3.41,17,2024-03-18 17:28:04,Monday,17
2304,771,78,1,10.07,20,2024-04-01 09:18:29,Monday,9
2305,899,61,1,8.51,43,2024-03-06 18:46:29,Wednesday,18
2306,738,1,3,12.42,62,2024-04-24 20:59:31,Wednesday,20
2307,566,10,2,12.45,25,2024-04-20 19:12:08,Saturday,19
2308,415,44,1,6.83,14,2024-03-18 15:58:32,Monday,15
2309,19,79,1,1.8,5,2024-01-22 04:24:15,Monday,4
2310,691,88,1,2.9,9,2024-02-22 15:17:35,Thursday,15
2311,496,18,3,8.22,16,2024-05-27 13:55:54,Monday,13
2312,704,17,2,18.43,55,2024-02-26 10:43:23,Monday,10
2313,280,100,1,8.07,8,2024-06-20 16:40:53,Thursday,16
2314,227,10,2,13.48,27,2024-04-17 16:46:32,Wednesday,16
2315,253,2,1,5.41,27,2024-06-25 08:10:05,Tuesday,8
2316,448,66,1,3.9,20,2024-04-28 19:08:25,Sunday,19
2317,1013,79,1,2.7,8,2024-01-23 09:52:20,Tuesday,9
2318,389,9,1,9.04,45,2024-01-21 21:59:54,Sunday,21
2319,708,56,1,3.75,4,2024-04-24 08:25:12,Wednesday,8
2320,625,40,1,2.11,4,2024-04-15 13:03:34,Monday,13
2321,1084,30,2,5.84,6,2024-02-12 11:46:19,Monday,11
2322,280,23,1,2.9,14,2024-06-04 23:20:19,Tuesday,23
2323,1065,40,1,2.13,4,2024-04-19 17:36:09,Friday,17
2324,51,60,2,14.1,28,2024-03-21 20:32:49,Thursday,20
2325,720,34,6,17.76,89,2024-05-30 17:07:49,Thursday,17
2326,923,57,1,5.02,25,2024-02-25 22:55:15,Sunday,22
2327,108,81,1,4.23,8,2024-03-14 17:03:04,Thursday,17
2328,1028,13,1,7.95,8,2024-06-23 16:41:31,Sunday,16
2329,1000,75,1,6.45,6,2024-04-08 12:01:14,Monday,12
2330,241,32,1,6.69,33,2024-06-02 12:18:24,Sunday,12
2331,208,91,1,6.8,7,2024-05-10 18:47:34,Friday,18
2332,667,64,1,5.39,16,2024-01-15 16:08:23,Monday,16
2333,1013,95,1,9.51,19,2024-05-01 19:20:54,Wednesday,19
2334,881,40,1,2.11,4,2024-03-25 11:59:54,Monday,11
2335,395,80,2,13.77,69,2024-05-13 14:57:42,Monday,14
2336,664,19,1,9.27,19,2024-02-19 08:40:21,Monday,8
2337,160,16,2,10.52,21,2024-03-18 22:32:06,Monday,22
2338,1104,88,2,5.8,17,2024-05-29 13:33:41,Wednesday,13
2339,1158,9,1,9.03,45,2024-02-19 16:24:42,Monday,16
2340,987,97,2,7.2,22,2024-04-16 06:04:05,Tuesday,6
2341,925,44,1,6.89,14,2024-02-07 06:46:07,Wednesday,6
2342,634,75,1,6.65,7,2024-02-10 16:16:22,Saturday,16
2343,316,30,1,2.95,3,2024-02-06 06:20:37,Tuesday,6
2344,816,44,2,13.92,28,2024-02-10 07:29:32,Saturday,7
2345,975,22,2,13.92,70,2024-06-07 17:45:17,Friday,17
2346,724,92,1,3.84,4,2024-02-22 21:13:25,Thursday,21
2347,611,14,1,5.16,26,2024-06-24 23:18:40,Monday,23
2348,396,9,1,9.05,45,2024-01-07 20:19:26,Sunday,20
2349,658,68,2,13.3,40,2024-04-22 13:06:45,Monday,13
2350,704,19,1,9.48,19,2024-01-27 07:41:59,Saturday,7
2351,911,59,1,3.53,7,2024-03-30 06:49:07,Saturday,6
2352,160,41,1,2.97,9,2024-06-06 14:02:28,Thursday,14
2353,401,11,1,5.67,17,2024-06-25 00:15:53,Tuesday,0
2354,9,40,1,1.42,3,2024-01-22 18:45:10,Monday,18
2355,1062,12,1,5.89,29,2024-02-04 06:10:55,Sunday,6
2356,807,40,2,4.2,8,2024-03-15 21:24:26,Friday,21
2357,968,72,1,9.6,10,2024-01-13 02:46:06,Saturday,2
2358,650,10,1,7.0,14,2024-04-29 16:51:05,Monday,16
2359,279,49,1,8.31,42,2024-03-15 07:18:38,Friday,7
2360,468,70,1,4.18,8,2024-01-23 11:03:28,Tuesday,11
2361,550,74,1,4.46,4,2024-01-20 11:59:39,Saturday,11
2362,732,51,1,5.69,6,2024-06-09 22:28:33,Sunday,22
2363,551,43,1,4.17,21,2024-03-24 16:32:59,Sunday,16
2364,979,18,3,7.87,16,2024-06-21 18:12:20,Friday,18
2365,150,33,1,8.46,8,2024-03-03 21:59:41,Sunday,21
2366,422,19,1,9.21,18,2024-01-07 10:42:26,Sunday,10
2367,1021,73,1,5.44,11,2024-05-10 13:17:25,Friday,13
2368,479,20,1,5.48,27,2024-06-17 14:40:25,Monday,14
2369,122,16,2,6.92,14,2024-06-27 06:08:41,Thursday,6
2370,254,88,1,2.47,7,2024-05-23 18:02:47,Thursday,18
2371,1005,13,1,7.84,8,2024-04-23 09:09:11,Tuesday,9
2372,329,48,1,6.93,14,2024-03-28 04:22:48,Thursday,4
2373,966,5,2,17.78,89,2024-03-29 23:03:43,Friday,23
2374,426,78,3,28.9,58,2024-04-21 18:37:56,Sunday,18
2375,416,95,1,9.57,19,2024-02-10 14:05:38,Saturday,14
2376,438,54,1,4.12,21,2024-04-25 07:45:39,Thursday,7
2377,350,93,1,6.59,20,2024-06-15 17:39:29,Saturday,17
2378,610,65,1,3.28,7,2024-03-15 19:33:25,Friday,19
2379,322,19,1,9.55,19,2024-03-18 13:30:27,Monday,13
2380,1169,51,3,17.68,18,2024-04-16 12:48:22,Tuesday,12
2381,714,52,1,4.72,14,2024-01-18 09:03:38,Thursday,9
2382,140,57,2,10.26,51,2024-03-22 23:15:02,Friday,23
2383,289,44,1,6.67,13,2024-02-20 17:35:02,Tuesday,17
2384,1114,74,1,4.5,4,2024-05-30 12:29:47,Thursday,12
2385,968,62,1,8.64,17,2024-05-25 11:46:08,Saturday,11
2386,145,9,3,26.93,135,2024-05-25 23:56:58,Saturday,23
2387,419,92,1,2.71,3,2024-01-14 09:55:04,Sunday,9
2388,11,73,1,5.53,11,2024-06-20 17:38:33,Thursday,17
2389,369,47,1,2.55,3,2024-05-02 14:30:38,Thursday,14
2390,713,56,1,3.63,4,2024-05-04 17:04:12,Saturday,17
2391,1011,17,1,9.15,27,2024-01-09 18:05:17,Tuesday,18
2392,796,20,1,5.5,28,2024-04-27 07:45:46,Saturday,7
2393,736,86,1,3.14,9,2024-06-20 21:56:31,Thursday,21
2394,13,86,1,2.58,8,2024-04-22 17:26:00,Monday,17
2395,448,99,1,8.5,42,2024-04-19 20:47:46,Friday,20
2396,1123,71,1,2.44,7,2024-04-06 08:17:22,Saturday,8
2397,810,25,1,6.44,19,2024-03-08 19:41:22,Friday,19
2398,724,69,4,19.34,39,2024-06-29 07:30:52,Saturday,7
2399,253,27,1,5.34,27,2024-01-24 21:32:50,Wednesday,21
2400,394,74,1,4.46,4,2024-04-21 10:05:40,Sunday,10
2401,667,49,1,6.32,32,2024-05-22 14:44:40,Wednesday,14
2402,794,46,1,3.69,4,2024-06-13 06:43:20,Thursday,6
2403,882,83,1,8.35,8,2024-03-03 17:23:21,Sunday,17
2404,17,11,1,4.9,15,2024-01-27 13:12:41,Saturday,13
2405,493,11,1,5.19,16,2024-01-22 18:33:33,Monday,18
2406,111,6,1,8.26,25,2024-06-14 18:23:52,Friday,18
2407,1011,33,1,8.44,8,2024-01-02 16:09:01,Tuesday,16
2408,371,91,1,8.12,8,2024-03-01 00:00:46,Friday,0
2409,170,94,1,4.0,20,2024-03-11 19:54:51,Monday,19
2410,567,48,1,7.14,14,2024-05-30 19:07:34,Thursday,19
2411,273,60,1,7.27,15,2024-01-20 23:11:51,Saturday,23
2412,423,71,1,2.41,7,2024-05-14 16:00:28,Tuesday,16
2413,211,77,4,9.42,9,2024-06-11 09:36:07,Tuesday,9
2414,575,65,1,3.28,7,2024-02-18 22:09:27,Sunday,22
2415,617,3,1,3.39,3,2024-04-25 20:29:36,Thursday,20
2416,146,37,1,6.64,33,2024-02-08 15:39:14,Thursday,15
2417,603,11,2,13.2,40,2024-03-26 19:41:24,Tuesday,19
2418,920,72,1,9.55,10,2024-01-26 19:16:53,Friday,19
2419,1029,71,1,2.37,7,2024-04-28 02:03:44,Sunday,2
2420,943,62,1,8.84,18,2024-06-16 12:05:51,Sunday,12
2421,273,17,1,9.47,28,2024-05-31 13:06:29,Friday,13
2422,923,42,2,3.81,4,2024-06-21 17:57:15,Friday,17
2423,832,83,1,8.17,8,2024-05-25 11:34:11,Saturday,11
2424,1014,17,1,9.19,28,2024-04-20 02:35:36,Saturday,2
2425,574,94,2,9.12,46,2024-04-29 09:00:27,Monday,9
2426,303,7,1,2.51,3,2024-04-16 16:39:15,Tuesday,16
2427,994,30,1,3.02,3,2024-06-05 15:29:10,Wednesday,15
2428,450,29,4,9.01,9,2024-06-25 19:32:31,Tuesday,19
2429,324,2,2,10.68,53,2024-01-14 22:21:01,Sunday,22
2430,663,35,2,4.91,5,2024-06-04 09:03:12,Tuesday,9
2431,1029,46,1,3.59,4,2024-06-21 15:21:44,Friday,15
2432,990,37,1,6.16,31,2024-04-29 17:56:45,Monday,17
2433,865,7,1,2.57,3,2024-05-13 15:50:10,Monday,15
2434,827,46,1,3.72,4,2024-06-02 16:21:06,Sunday,16
2435,3,15,3,22.24,111,2024-04-14 19:26:27,Sunday,19
2436,770,12,1,7.43,37,2024-04-13 03:31:06,Saturday,3
2437,1059,17,2,19.33,58,2024-04-29 16:32:20,Monday,16
2438,4,13,3,23.51,24,2024-02-14 23:56:06,Wednesday,23
2439,1139,71,1,2.37,7,2024-03-03 12:45:31,Sunday,12
2440,79,31,1,4.59,5,2024-02-28 06:17:32,Wednesday,6
